State,Bill Summary,Date of Enactment,Economic,Public Health,Adopted?
Minnesota,HF 4563  Relates to human services and COVID-19-related reimbursement; establishes temporary fixed-cost reimbursement rates for day programs and employment service providers. Pending.,,TRUE,FALSE,FALSE
Minnesota,HF 4565  Relates to health occupations; modifies emergency prescription refill requirements during a declared peacetime emergency. Pending,,FALSE,TRUE,FALSE
Minnesota,HF 4570  Relates to economic development; establishes a variance process for business license requirements during COVID-19 pandemic. Pending.,,TRUE,TRUE,FALSE
Minnesota,HF 4572  Relates to public health; terminates a declared peacetime emergency; extends certain executive orders; provides additional measures to protect public health. Pending.,,TRUE,TRUE,FALSE
Minnesota,HF 4573  Relates to a COVID-19 tax credit for certain purchases. Pending.  ,,TRUE,FALSE,FALSE
Minnesota,HF 4585  Relates to consumer protection; exempts certain federal pandemic relief payments from creditor processes. Pending.,,TRUE,TRUE,FALSE
Minnesota,HF 4599  Relates to agriculture; modifies the time period for the Farmer Lender Mediation Act to ensure an orderly process with state assistance to adjust agricultural indebtedness due to the emergency created by the COVID-19 pandemic . Pending.,,TRUE,TRUE,FALSE
Minnesota,HF 4607  Relates to human services; appropriates money for live well at home grants to be used to continue services during the COVID-19 outbreak. Pending.,,TRUE,TRUE,FALSE
Minnesota,HF 4622  Relates to agriculture; appropriates money for grants to grocery stores and other retail food handlers for Coronavirus safety measures. Pending.,,TRUE,TRUE,FALSE
Missouri,HR 5497  Resolves that school districts should take necessary steps to protect the health of children without fear of funding reductions or punishments for failing to meet minimum hours and school day levels during the COVID-19 pandemic. Pending.,,TRUE,TRUE,FALSE
Missouri,"HR 5501  Adopts certain guidelines for members of the Missouri House of Representatives conducting business on April 8, 2020 in light of the coronavirus pandemic. Adopted. ",8-Apr-20,TRUE,TRUE,TRUE
Missouri,HR 5502  Calls for the immediate termination of Executive Order 20-2 declaring a State of Emergency due to COVID-19. Pending. ,,FALSE,TRUE,FALSE
Missouri,HR 5503  Urges members of Congress to vote in favor of the Justice for Victims of Coronavirus Act and declares support for the Missouri attorney general's lawsuit against the Chinese government. Pending.,,FALSE,TRUE,FALSE
Missouri,"HR 5592  Condemns the Communist Party of China for their obfuscation of the truth about the lethality and transmissibility of COVID-19, urges Congress to hold China responsible, and supports the Missouri Attorney General's civil action against China. Pending.",,FALSE,TRUE,FALSE
Missouri,"HB 2002  Appropriates money for the expenses, grants, refunds, and distributions of the State Board of Education and the Department of Elementary and Secondary Education, and the several divisions and programs thereof, including distributions under the Coronavirus Aid, Relief, and Economic Security (CARES) Act, to be expended only as provided in Article IV, Section 28 of the Constitution of Missouri. Pending.",,TRUE,FALSE,FALSE
Missouri,"HB 2004  Appropriates money for the expenses, grants, refunds, and distributions of the Department of Revenue, the Department of Transportation, and the several divisions and programs thereof, including for costs due to the COVID-19 crisis,  to be expended only as provided in Article IV, Section 28 of the Constitution of Missouri. Pending.",,TRUE,TRUE,FALSE
Missouri,"HB 2003  Appropriates money for the expenses, grants, refunds, and distributions of the Department of Higher Education and Workforce Development, the several divisions, programs, and institutions of higher education included therein, including distributions under the Coronavirus Aid, Relief, and Economic Security (CARES) Act, to be expended only as provided in Article IV, Section 28 of the Constitution of Missouri. Pending.",,TRUE,FALSE,FALSE
Missouri,"HB 2005  Appropriates money for the expenses, grants, refunds, and distributions of the Office of Administration, the Department of Transportation, the Department of Conservation, the Department of Public Safety, the Chief Executive's Office, and the several divisions and programs thereof, including for paying a pandemic stipend to state employees providing direct care and support to institutionalized individuals during the COVID-19 public health emergency,  to be expended only as provided in Article IV, Section 28 of the Constitution of Missouri. Pending.",,TRUE,TRUE,FALSE
Missouri,"HB 2006  Appropriates money for the expenses, grants, refunds, and distributions of the Department of Agriculture, Department of Natural Resources, Department of Conservation, and the several divisions and programs thereof, and for the expenses, grants, refunds, distributions, and capital improvements projects involving the repair, replacement, and maintenance of state buildings and facilities of the Department of Natural Resources and the several divisions and programs thereof. Includes funding for support to certain meat processing facilities affected by the COVID-19 pandemic. Pending.",,TRUE,TRUE,FALSE
Missouri,"HB 2008  Appropriates money for the expenses, grants, refunds, and distributions of the Department of Public Safety and the several divisions and programs thereof, including for Coronavirus Emergency Supplemental Fund (CESF) grants, to be expended only as provided in Article IV, Section 28 of the Constitution of Missouri. Pending.",,TRUE,TRUE,FALSE
Missouri,"HB 2009  Appropriates money for the expenses, grants, refunds, and distributions of the Department of Corrections and the several divisions and programs thereof, including for paying a pandemic stipend to state employees providing direct care and support to institutionalized individuals during the COVID-19 public health emergency, to be expended only as provided in Article IV, Section 28 of the Constitution of Missouri. Pending.",,TRUE,TRUE,FALSE
Missouri,HB 2010  Appropriates money to address coronavirus preparedness and response. Pending. ,,TRUE,TRUE,FALSE
Missouri,"HB 2011  Appropriates money for the expenses, grants, and distributions of the Department of Social Services and the several divisions and programs thereof, including to provide immediate financial assistance to child care providers and to support child care for families, including healthcare workers, first responders, and other professionals in critical roles during the COVID-19 pandemic, to provide a pandemic stipend to state employees providing direct care and support to institutionalized individuals during the COVID-19 public health emergency and for funds to compensate all Nursing Homes for an additional amount per Medicaid patient per day as long as Missouri or the United States remain in the current emergency declaration and to compensate any Nursing Home that has an active COVID-19 case for an additional amount per Medicaid patient per day during the period in which a nursing home has at least one confirmed positive COVID-19 test on the premises, to be expended only as provided in Article IV, Section 28 of the Constitution of Missouri. Pending.",,TRUE,TRUE,FALSE
Missouri,"HB 2014  Appropriates $11 million from the Coronavirus Emergency Supplemental Fund (CESF) to the Department of Public Safety for CESF grants; appropriates the following federal funds under the Coronavirus Aid, Relief, and Economic Security Act: $300 million to the Department of Elementary and Secondary Education, $200 million to the Department of Higher Education and Workforce Development, and $1 billion to the Office of Administration, in addition to other appropriations. Enacted. ",10-Apr-20,TRUE,TRUE,FALSE
Missouri,HB 2555  Creates the Cost Openness and Spending Transparency (COST) Act; creates the Missouri Local Government CARES Act Expenditure Database to be publicly accessible and include information about expenditures made with funds appropriated as a result of the CARES Act. Pending.,,TRUE,TRUE,FALSE
Missouri,"SB 544  Creates a ""Text-to-Donate"" pilot program in Kansas City and St. Louis to provide services aimed at reducing the population of homeless persons in those cities. Each city shall create a fund within the city treasury to receive money for this program. This program will be funded by donations made via text messages. Each city shall provide the phone number to which donations can be sent via text message. Pending.",,TRUE,FALSE,FALSE
Missouri,SB 552  Makes many modifications related to elections during the COVID-19 emergency. Pending.,,FALSE,TRUE,FALSE
Missouri,SB 570  Modifies provisions relating to taxation and exemptions related to the CARES Act. Pending.,,TRUE,FALSE,FALSE
Missouri,"SB 594  Modifies several provisions relating to political subdivisions, establishes the Joint Committee on the COVID-19 Response. Pending.",,FALSE,FALSE,FALSE
Missouri,"SB 662  Defines shelf stable packaged food as any food that can be safely stored in a sealed package at room temperature for a usefully long shelf life, including packaged venison that has been processed by heat or dried to destroy foodborne microorganisms. Additionally, this act protects a good faith donor or a charitable or not-for-profit organization from criminal or civil liability arising from an injury or death due to shelf stable packaged food, including venison, if such food was received in good faith. Pending.",,TRUE,TRUE,FALSE
